hr5300   14 08 17.24  +49 27 29.6  2000.0  _13____Boo   5.250  M1.5III   
hr5301   14 10 50.50  -16 18 07.1  2000.0  __________   4.910  M2IIIa    
hr5302   14 08 45.84  +59 20 15.8  2000.0  __________   6.460  K0III     
hr5303   14 18 13.67  -81 00 28.6  2000.0  ___Eta_Aps   4.910  A2m       
hr5304   14 10 23.88  +25 05 29.4  2000.0  _12____Boo   4.830  F9IV w    
hr5305   14 06 56.27  +74 35 37.1  2000.0  __3____UMi   6.450  A7V       
hr5306   14 16 54.85  -77 39 49.9  2000.0  __________   6.470  K2IIp     
hr5307   14 11 31.12  +1 21 44.3  2000.0  __________   6.430  F7V       
hr5308   14 13 16.39  -53 39 57.2  2000.0  __________   5.560  K5III+B-A 
hr5309   14 12 24.51  -24 21 51.3  2000.0  __________   6.340  K0        
hr5310   14 11 15.08  +32 17 44.2  2000.0  __________   6.110  K4III     
hr5311   14 13 39.88  -54 37 33.2  2000.0  __________   6.110  B5Ve      
hr5312   14 12 45.99  -27 15 40.3  2000.0  _50____Hya   5.080  K3III     
hr5313   14 12 15.77  +2 24 33.7  2000.0  __________   5.010  A0VpSi    
hr5314   14 13 13.21  -26 36 44.1  2000.0  __________   6.240  K0III     
hr5315   14 12 53.81  -10 16 23.6  2000.0  _98Kap_Vir   4.190  K2.5IIIFe-
hr5316   14 14 56.95  -57 05 09.1  2000.0  __________   5.070  B4Vne     
hr5317   14 13 40.94  -0 50 45.4  2000.0  __________   5.910  F7V w     
hr5318   14 14 42.48  -41 50 15.2  2000.0  __________   5.610  G8III     
hr5319   14 15 21.17  -53 30 35.0  2000.0  __________   6.390  K3III     
hr5320   14 16 38.57  -66 35 16.0  2000.0  __________   5.750  B1.5III   
hr5321   14 08 50.80  +77 32 51.3  2000.0  __4____UMi   4.820  K3III     
hr5322   14 14 21.09  -5 56 50.1  2000.0  __________   6.360  F9V       
hr5323   14 14 05.02  +12 57 33.5  2000.0  _14____Boo   5.540  F6IV      
hr5324   14 15 01.28  -29 16 55.2  2000.0  __________   6.080  A1V       
hr5325   14 15 38.93  -45 00 04.4  2000.0  __________   6.310  F9V       
hr5326   14 16 34.17  -59 54 50.2  2000.0  __________   6.390  M5IIe     
hr5327   14 24 23.31  -82 50 55.2  2000.0  __________   6.420  B8Ve      
hr5328   14 13 27.76  +51 47 15.8  2000.0  _17Kap1Boo   6.690  F1V       
hr5329   14 13 29.07  +51 47 25.0  2000.0  _17Kap2Boo   4.540  A8IV      
hr5330   14 14 50.78  +10 06 00.3  2000.0  _15____Boo   5.290  K1III     
hr5331   14 14 52.97  +3 20 09.9  2000.0  __________   6.450  M4IIIab   
hr5332   14 15 24.07  -18 12 03.1  2000.0  __________   5.430  A1V       
hr5333   14 14 41.03  +21 52 23.9  2000.0  __________   6.390  A7V       
hr5334   14 12 03.95  +69 25 56.5  2000.0  __________   5.240  M2IIIab   
hr5335   14 14 23.48  +41 31 06.9  2000.0  __________   6.240  K3        
hr5336   14 22 22.60  -80 06 32.1  2000.0  ___Eps_Aps   5.060  B4V       
hr5337   14 16 18.32  -33 14 29.0  2000.0  __________   6.550  F0V       
hr5338   14 16 00.90  -6 00 06.3  2000.0  _99Iot_Vir   4.080  F6III     
hr5339   14 26 54.27  -83 40 04.1  2000.0  ___Del_Oct   4.320  K2III     
hr5340   14 15 38.93  +19 10 37.0  2000.0  _16Alp_Boo  -0.040  K1.5IIIFe-
hr5341   14 16 21.48  -6 37 19.2  2000.0  __________   6.440  A9III     
hr5342   14 16 30.08  -3 11 47.4  2000.0  __________   6.150  A1V       
hr5343   14 16 04.23  +18 54 42.7  2000.0  __________   5.980  A8III     
hr5344   14 17 03.80  -18 35 06.9  2000.0  __________   6.220  G5        
hr5345   14 15 16.86  +52 32 09.0  2000.0  __________   6.580  A4V       
hr5346   14 16 32.69  +20 07 16.0  2000.0  __________   6.250  F8V       
hr5347   14 16 24.07  +39 44 41.1  2000.0  __________   6.380  F2IV      
hr5348   14 18 23.74  -33 13 14.4  2000.0  __________   6.540  F0V       
hr5349   14 19 51.26  -61 16 23.9  2000.0  __________   5.230  Am        
hr5350   14 16 09.74  +51 22 02.9  2000.0  _21Iot_Boo   4.750  A9V       
hr5351   14 16 22.82  +46 05 19.6  2000.0  _19Lam_Boo   4.180  A0p       
hr5352   14 17 28.41  +15 15 48.1  2000.0  __________   5.800  M3IIIa    
hr5353   14 18 00.77  -7 32 35.4  2000.0  __________   6.470  G5IV      
hr5354   14 19 24.19  -46 03 28.0  2000.0  ___Iot_Lup   3.550  B2.5IV    
hr5355   14 18 38.26  -18 42 58.4  2000.0  __________   5.900  A0pCrEu   
hr5356   14 19 00.52  -25 48 52.5  2000.0  __________   5.870  F5V       
hr5357   14 19 23.86  -37 00 13.6  2000.0  __________   5.940  A2Vn      
hr5358   14 20 19.48  -56 23 12.1  2000.0  __________   4.330  B6Ib      
hr5359   14 19 06.59  -13 22 15.7  2000.0  100Lam_Vir   4.520  A2m       
hr5360   14 17 21.07  +51 18 26.0  2000.0  __________   6.200  A2IV      
hr5361   14 17 59.80  +35 30 34.2  2000.0  __________   4.810  K0III     
hr5362   14 20 09.69  -43 03 31.9  2000.0  __________   5.560  G8III     
hr5363   14 17 49.19  +48 00 05.6  2000.0  __________   6.320  F5        
hr5364   14 20 42.53  -45 11 14.8  2000.0  __________   4.770  F0IV      
hr5365   14 19 16.37  +13 00 14.7  2000.0  _18____Boo   5.410  F5IV      
hr5366   14 19 32.42  -2 15 56.7  2000.0  102Ups_Vir   5.140  G9III     
hr5367   14 20 33.35  -37 53 07.1  2000.0  ___Psi_Cen   4.050  A0IV      
hr5368   14 19 40.87  +0 23 02.9  2000.0  __________   6.190  A7V       
hr5369   14 18 55.70  +38 46 03.3  2000.0  __________   6.860  G9IV      
hr5370   14 19 45.10  +16 18 25.6  2000.0  _20____Boo   4.860  K3III     
hr5371   14 22 36.93  -58 27 33.9  2000.0  __________   4.920  G8III+F5V 
hr5372   14 18 55.77  +54 51 51.1  2000.0  __________   6.530  A5Vn      
hr5373   14 19 47.72  +38 47 37.9  2000.0  __________   6.330  A2V       
hr5374   14 20 08.69  +30 25 44.9  2000.0  __________   6.440  A5III     
hr5375   14 22 38.69  -48 19 13.1  2000.0  __________   6.090  B1III     
hr5376   14 22 19.68  -34 47 13.0  2000.0  __________   5.560  B8V       
hr5377   14 23 20.29  -50 46 20.0  2000.0  __________   6.020  K2III     
hr5378   14 23 02.18  -39 30 44.3  2000.0  __________   4.420  B7IIIp    
hr5379   14 25 06.28  -68 11 43.0  2000.0  __________   5.610  A3Ib      
hr5380   14 23 48.32  -53 10 36.2  2000.0  __________   6.000  K1III     
hr5381   14 23 05.65  -27 45 15.1  2000.0  _51____Hya   4.770  K4III     
hr5382   14 25 39.40  -66 10 24.3  2000.0  __________   6.360  A3V       
hr5383   14 23 25.59  -11 42 51.6  2000.0  __2____Lib   6.210  G7III     
hr5384   14 23 15.45  +1 14 25.2  2000.0  __________   6.270  G1V       
hr5385   14 23 22.55  +8 26 41.9  2000.0  __________   6.860  F0V+F2V   
hr5386   14 23 22.65  +8 26 47.9  2000.0  __________   5.120  A0V       
hr5387   14 23 06.69  +25 20 17.6  2000.0  __________   6.220  F5V       
hr5388   14 24 00.90  +8 14 36.8  2000.0  __________   5.950  A3V       
hr5389   14 29 36.69  -76 43 45.3  2000.0  __________   6.070  K0-1III   
hr5390   14 24 48.56  -24 48 23.2  2000.0  __________   5.320  G8III     
hr5391   14 27 07.07  -65 49 18.1  2000.0  __________   5.850  K3III     
hr5392   14 24 11.25  +5 49 12.0  2000.0  __________   5.100  A5V       
hr5393   14 24 40.85  -11 40 11.3  2000.0  __________   6.490  F4III     
hr5394   14 24 18.22  +8 05 05.1  2000.0  __________   6.190  K4III     
hr5395   14 26 08.19  -45 13 17.1  2000.0  ___Tau1Lup   4.560  B2IV      
hr5396   14 26 10.82  -45 22 46.1  2000.0  ___Tau2Lup   4.350  F4IV+A7:  
hr5397   14 25 29.77  -19 58 11.1  2000.0  __________   6.610  A2V       
hr5398   14 26 13.29  -42 19 09.7  2000.0  __________   6.320  K2III     
hr5399   14 25 47.69  -26 51 09.6  2000.0  __________   6.480  G7IV      
hr5400   14 26 49.88  -39 52 26.2  2000.0  __________   6.350  B7IV      
hr5401   14 27 12.05  -46 08 04.8  2000.0  __________   5.830  A1mA5/7-F2
hr5402   14 25 29.21  +38 23 34.9  2000.0  __________   6.270  K2        
hr5403   14 28 43.49  -59 11 52.1  2000.0  __________   6.450  A0II-III  
hr5404   14 25 11.55  +51 50 59.0  2000.0  _23The_Boo   4.050  F7V       
hr5405   14 26 27.35  +19 13 37.2  2000.0  _22____Boo   5.390  F0m       
hr5406   14 27 24.35  -6 07 13.6  2000.0  104____Vir   6.170  A2IV      
hr5407   14 28 10.38  -29 29 30.2  2000.0  _52____Hya   4.970  B8V       
hr5408   14 31 16.56  -67 43 02.7  2000.0  __________   5.830  K1III     
hr5409   14 28 12.01  -2 13 41.0  2000.0  105Phi_Vir   4.810  G2IV      
hr5410   14 28 41.69  -6 54 02.5  2000.0  106____Vir   5.420  K5III     
hr5411   14 27 27.25  +41 01 29.8  2000.0  __________   6.630  F1IV      
hr5412   14 30 08.56  -45 19 18.4  2000.0  __________   5.500  B8Vn      
hr5413   14 30 20.85  -49 31 09.5  2000.0  __________   5.370  A1V+B     
hr5414   14 28 31.52  +28 17 20.9  2000.0  __________   7.620  A1V       
hr5415   14 28 33.31  +28 17 27.1  2000.0  __________   7.120  A1V       
hr5416   14 28 16.38  +36 11 49.0  2000.0  __________   6.100  K0III     
hr5417   14 30 56.47  -40 50 42.0  2000.0  __________   6.390  K3III     
hr5418   14 29 50.51  +0 49 44.0  2000.0  __________   5.940  A5IV      
hr5419   14 31 10.80  -38 52 10.8  2000.0  __________   5.970  K1III     
hr5420   14 28 37.48  +49 50 40.5  2000.0  _24____Boo   5.590  G3IV      
hr5421   14 32 32.87  -56 53 16.1  2000.0  __________   6.930  F5Ia      
hr5422   14 29 49.69  +31 47 28.0  2000.0  __________   6.060  A0V s     
hr5423   14 29 36.94  +41 47 42.8  2000.0  __________   6.350  G5V       
hr5424   14 30 45.41  +4 46 19.9  2000.0  __________   6.020  K4        
hr5425   14 32 36.85  -50 27 25.1  2000.0  ___Sig_Lup   4.420  B2III     
hr5426   14 33 32.29  -54 59 54.0  2000.0  __________   5.870  F6IV-V    
hr5427   14 33 29.89  -52 40 48.3  2000.0  __________   5.870  K0III     
hr5428   14 33 09.63  -30 42 51.2  2000.0  __________   6.090  K0III     
hr5429   14 31 49.72  +30 22 18.2  2000.0  _25Rho_Boo   3.580  K3-III    
hr5430   14 27 31.52  +75 41 46.2  2000.0  __5____UMi   4.250  K4-IIIBa0.
hr5431   14 34 07.99  -42 05 59.3  2000.0  __________   6.600  A2IV      
hr5432   14 35 17.17  -60 00 57.3  2000.0  __________   6.400  K2III     
hr5433   14 32 20.15  +26 40 37.7  2000.0  __________   6.010  A7Vn      
hr5434   14 32 32.41  +22 15 36.4  2000.0  _26____Boo   5.920  F2IV      
hr5435   14 32 04.60  +38 18 31.5  2000.0  _27Gam_Boo   3.030  A7III     
hr5436   14 30 45.84  +63 11 08.0  2000.0  __________   6.090  F4IV      
hr5437   14 31 42.73  +60 13 32.2  2000.0  __________   6.270  F0III     
hr5438   14 34 50.71  -20 26 21.0  2000.0  __________   6.500  A4V       
hr5439   14 35 31.48  -41 31 02.2  2000.0  __________   5.870  B7V       
hr5440   14 35 30.37  -42 09 28.3  2000.0  ___Eta_Cen   2.310  B1.5Vne   
hr5441   14 33 20.30  +36 57 33.4  2000.0  __________   6.430  F8IV w    
hr5442   14 32 30.91  +55 23 51.8  2000.0  __________   5.760  K5        
hr5443   14 37 45.69  -67 55 58.9  2000.0  __________   6.040  F7V       
hr5444   14 36 18.96  -46 14 42.8  2000.0  __________   5.550  K3III     
hr5445   14 34 11.79  +32 32 04.1  2000.0  __________   6.330  F5V       
hr5446   14 36 24.17  -39 35 50.2  2000.0  __________   6.130  K1III     
hr5447   14 34 40.95  +29 44 43.3  2000.0  _28Sig_Boo   4.460  F2V       
hr5448   14 34 38.48  +36 37 32.5  2000.0  __________   6.030  K5        
hr5449   14 36 44.19  -40 12 42.2  2000.0  __________   5.740  B8n       
hr5450   14 37 20.09  -46 08 02.2  2000.0  __________   5.410  G8III     
hr5451   14 34 16.17  +57 03 52.7  2000.0  __________   6.480  F6-8V     
hr5452   14 34 39.55  +49 22 06.5  2000.0  __________   5.740  M1IIIab   
hr5453   14 37 53.18  -49 25 33.3  2000.0  ___Rho_Lup   4.050  B5V       
hr5454   14 36 06.89  +23 15 01.3  2000.0  __________   6.380  K0        
hr5455   14 36 59.20  -12 18 15.4  2000.0  __________   6.200  F5V       
hr5456   14 38 19.66  -38 47 39.2  2000.0  __________   6.020  K3III     
hr5457   14 39 10.82  -46 35 05.1  2000.0  __________   6.070  F7V       
hr5458   14 39 24.53  -49 03 21.3  2000.0  __________   6.390  F3IV      
hr5459   14 39 30.92  -60 50 00.0  2000.0  ___Alp1Cen  -0.010  G2V       
hr5460   14 39 31.11  -60 50 01.0  2000.0  ___Alp2Cen   1.330  K1V       
hr5461   14 40 32.79  -56 26 27.1  2000.0  __________   6.300  K0-1II    
hr5462   14 38 13.98  +18 17 53.3  2000.0  __________   5.910  K2        
hr5463   14 42 30.10  -64 58 33.3  2000.0  ___Alp_Cir   3.190  ApSrEuCr: 
hr5464   14 38 12.40  +43 38 31.3  2000.0  __________   5.700  K2III     
hr5465   14 41 55.72  -58 36 58.4  2000.0  __________   6.220  F4V       
hr5466   14 41 01.38  -36 08 06.1  2000.0  __________   5.670  A0p:      
hr5467   14 38 15.22  +54 01 23.8  2000.0  __________   5.850  A1V       
hr5468   14 38 50.14  +44 24 15.8  2000.0  _33____Boo   5.390  A1V       
hr5469   14 41 55.78  -47 23 18.2  2000.0  ___Alp_Lup   2.300  B1.5III/Vn
hr5470   14 47 51.56  -79 02 41.1  2000.0  ___Alp_Aps   3.830  K3IIIa    
hr5471   14 41 57.58  -37 47 37.3  2000.0  __________   4.000  B3V       
hr5472   14 40 21.89  +21 58 32.3  2000.0  __________   6.100  G0V       
hr5473   14 40 42.44  +13 32 02.7  2000.0  __________   5.910  F0V       
hr5474   14 41 51.08  -30 56 00.2  2000.0  __________   6.370  ApSi      
hr5475   14 40 43.61  +16 25 06.2  2000.0  _29Pi_1Boo   4.940  B9pMnHgSi 
hr5476   14 40 43.90  +16 25 04.1  2000.0  _29Pi_2Boo   5.880  A6V       
hr5477   14 41 08.94  +13 43 41.8  2000.0  _30Zet_Boo   4.830  A2III     
hr5478   14 41 08.94  +13 43 41.8  2000.0  _30Zet_Boo   4.430  A2III     
hr5479   14 33 37.92  +79 39 37.8  2000.0  __________   6.260  K3III     
hr5480   14 41 38.79  +8 09 42.0  2000.0  _31____Boo   4.860  G7+IIIHdel
hr5481   14 41 43.39  +11 39 36.9  2000.0  _32____Boo   5.560  G8III     
hr5482   14 45 17.39  -62 52 33.8  2000.0  __________   5.360  A9V       
hr5483   14 41 54.19  +21 07 24.5  2000.0  __________   6.380  G8III-IV  
hr5484   14 43 13.59  -24 59 51.0  2000.0  __4____Lib   5.730  B9        
hr5485   14 43 39.35  -35 10 26.8  2000.0  __________   4.050  K3IIIb    
hr5486   14 44 55.39  -58 28 40.5  2000.0  __________   6.110  K0III     
hr5487   14 43 03.67  -5 39 33.2  2000.0  107Mu__Vir   3.880  F2III     
hr5488   14 45 10.88  -55 36 07.1  2000.0  __________   6.100  B2III     
hr5489   14 44 59.20  -35 11 31.0  2000.0  __________   4.920  A0V       
hr5490   14 43 25.39  +26 31 39.8  2000.0  _34____Boo   4.810  M3-III    
hr5491   15 28 17.24  -88 07 59.8  2000.0  __________   6.480  Am        
hr5492   14 42 03.30  +61 15 42.7  2000.0  __________   6.250  F2V       
hr5493   14 43 44.39  +40 27 33.2  2000.0  __________   5.730  K4III     
hr5494   14 46 29.08  -47 26 28.1  2000.0  __________   5.740  A1V       
hr5495   14 47 01.28  -52 23 01.8  2000.0  __________   5.210  G8III     
hr5496   14 45 11.66  -1 25 04.0  2000.0  __________   6.070  M1III     
hr5497   14 45 59.99  -25 26 36.0  2000.0  _54____Hya   4.940  F2III-IV  
hr5498   14 47 12.27  -52 12 20.2  2000.0  __________   6.070  A1III-IV  
hr5499   14 46 06.82  -23 09 11.6  2000.0  __________   5.810  G5        
hr5500   14 48 44.36  -66 35 38.2  2000.0  __________   5.910  B2.5Ve    
hr5501   14 45 30.17  +0 43 01.9  2000.0  108____Vir   5.690  B9.5V     
hr5502   14 45 14.46  +16 57 51.5  2000.0  _35Omi_Boo   4.600  G8.5III   
hr5503   14 45 57.78  -15 27 35.0  2000.0  __5____Lib   6.330  K1III     
hr5504   14 46 10.86  -21 10 35.0  2000.0  __________   6.400  F7V       
hr5505   14 44 59.16  +27 04 30.2  2000.0  _36Eps_Boo   5.120  A2V       
hr5506   14 44 59.16  +27 04 27.2  2000.0  _36Eps_Boo   2.700  K0-II-III 
hr5507   14 45 20.72  +18 53 05.1  2000.0  __________   6.130  K0        
hr5508   14 47 05.14  -38 17 27.9  2000.0  __________   5.940  K3III     
hr5509   14 47 32.09  -43 33 27.3  2000.0  __________   6.300  G8III     
hr5510   14 45 13.74  +32 47 17.3  2000.0  __________   6.280  M1IIIb    
hr5511   14 46 14.82  +1 53 33.7  2000.0  109____Vir   3.720  A0V       
hr5512   14 46 05.94  +15 07 55.2  2000.0  __________   5.630  M5IIIab   
hr5513   14 47 13.69  -21 19 29.0  2000.0  __________   6.060  K5III     
hr5514   14 47 22.49  -25 37 28.2  2000.0  _55____Hya   5.630  A0IIIp    
hr5515   14 49 06.77  -56 40 05.2  2000.0  __________   6.230  K1III     
hr5516   14 47 44.83  -26 05 15.1  2000.0  _56____Hya   5.240  G5III     
hr5517   14 47 57.49  -26 38 47.1  2000.0  _57____Hya   5.770  B9V       
hr5518   14 47 54.93  -12 50 23.9  2000.0  __________   6.350  K0III     
hr5519   14 48 38.09  -36 38 05.5  2000.0  __________   6.040  M3III     
hr5520   14 53 13.75  -73 11 23.7  2000.0  __________   5.600  G7IIIa+F9I
hr5521   14 49 18.68  -24 15 06.0  2000.0  __________   5.680  K1        
hr5522   14 48 54.09  -0 50 51.8  2000.0  __________   6.140  B9VSi:Cr: 
hr5523   14 49 19.06  -14 08 56.1  2000.0  __7Mu__Lib   5.310  A1pSrCrEu 
hr5524   14 48 23.22  +24 22 00.5  2000.0  __________   6.140  F2-6V     
hr5525   15 01 50.89  -83 13 39.5  2000.0  ___Pi_1Oct   5.650  G8-K0III  
hr5526   14 50 17.12  -27 57 37.6  2000.0  _58____Hya   4.410  K4III     
hr5527   14 52 34.96  -63 48 36.1  2000.0  __________   5.870  G3II+B8V  
hr5528   14 51 38.38  -43 34 32.3  2000.0  ___Omi_Lup   4.320  B5IV      
hr5529   14 49 06.49  +37 48 41.1  2000.0  __________   6.160  F2V       
hr5530   14 50 41.13  -15 59 50.7  2000.0  __8Alp1Lib   5.150  F4IV      
hr5531   14 50 52.63  -16 02 30.7  2000.0  __9Alp2Lib   2.750  A3IV      
hr5532   14 49 58.41  +28 36 57.0  2000.0  __________   5.800  A4V       
hr5533   14 49 18.70  +46 06 57.2  2000.0  _38____Boo   5.740  F7IV w    
hr5534   14 50 15.90  +23 54 43.3  2000.0  __________   5.850  G0-2V     
hr5535   14 51 01.06  -2 17 58.2  2000.0  _11____Lib   4.940  G8III-IV  
hr5536   14 51 00.08  -0 15 25.9  2000.0  __________   6.180  K3III     
hr5537   14 49 32.31  +51 22 29.1  2000.0  __________   6.510  F5IV      
hr5538   14 49 41.22  +48 43 15.0  2000.0  _39____Boo   5.690  F6V+F5V   
hr5539   14 54 42.36  -65 59 29.2  2000.0  ___Zet_Cir   6.090  B3Vn      
hr5540   14 57 52.69  -76 39 46.1  2000.0  __________   5.340  K4III:    
hr5541   14 50 29.42  +37 16 19.9  2000.0  __________   5.480  K0III-IV  
hr5542   14 52 32.85  -30 34 37.3  2000.0  __________   6.290  G1V       
hr5543   14 52 51.08  -37 48 12.2  2000.0  __________   5.030  B7IIIp    
hr5544   14 51 23.40  +19 06 03.0  2000.0  _37Xi__Boo   4.550  G8Ve+K4Ve 
hr5545   15 04 46.61  -83 02 18.1  2000.0  ___Pi_2Oct   5.650  G8Ib      
hr5546   14 55 34.43  -60 06 52.2  2000.0  __________   5.200  K2III     
hr5547   15 00 11.79  -77 09 37.0  2000.0  __________   5.930  G8II      
hr5548   14 54 20.09  -24 38 32.3  2000.0  _12____Lib   5.300  K2III     
hr5549   14 54 38.00  -33 18 02.0  2000.0  __________   5.820  K2III     
hr5550   14 53 23.28  +15 42 16.1  2000.0  __________   6.400  F9V       
hr5551   14 56 43.98  -62 46 51.0  2000.0  ___The_Cir   5.110  B4Vnpe    
hr5552   14 51 26.24  +59 17 39.4  2000.0  __________   5.460  K4III     
hr5553   14 53 23.38  +19 09 12.2  2000.0  __________   6.010  K2V       
hr5554   14 54 22.86  -11 53 54.1  2000.0  _13Xi_1Lib   5.800  G7III     
hr5555   14 59 55.98  -75 01 57.1  2000.0  __________   6.200  B9V       
hr5556   14 56 17.33  -52 48 34.9  2000.0  __________   5.380  A2III     
hr5557   15 11 08.24  -84 47 14.9  2000.0  ___Ome_Oct   5.910  B9.5V     
hr5558   14 55 44.72  -33 51 21.0  2000.0  __________   5.320  A0V       
hr5559   14 56 31.96  -47 52 45.2  2000.0  __________   5.640  B9V       
hr5560   14 57 01.32  -51 26 49.1  2000.0  __________   6.640  M2III     
hr5561   14 56 35.78  -39 24 58.2  2000.0  __________   6.360  A0-1V     
hr5562   14 56 30.89  -32 38 12.3  2000.0  __________   6.060  K3III     
hr5563   14 50 42.22  +74 09 20.1  2000.0  __7Bet_UMi   2.080  K4-III    
hr5564   14 56 46.11  -11 24 34.9  2000.0  _15Xi_2Lib   5.460  K4III     
hr5565   14 57 13.58  -29 09 28.3  2000.0  __________   6.290  B9V       
hr5566   14 58 08.79  -48 51 50.3  2000.0  __________   6.350  G3-5V     
hr5567   14 56 13.19  +14 26 47.0  2000.0  __________   5.770  A0V       
hr5568   14 57 28.75  -21 25 13.3  2000.0  __________   5.740  K4V       
hr5569   14 55 58.67  +32 18 01.0  2000.0  __________   6.120  A2V       
hr5570   14 57 10.94  -4 20 48.5  2000.0  _16____Lib   4.490  F0V       
hr5571   14 58 31.87  -43 08 02.4  2000.0  ___Bet_Lup   2.680  B2III/IV  
hr5572   14 58 36.76  -39 54 24.6  2000.0  __________   6.150  K2III     
hr5573   14 57 33.34  -0 10 03.3  2000.0  __________   5.530  K1III     
hr5574   14 57 03.58  +21 33 18.7  2000.0  __________   6.490  A1V       
hr5575   14 57 11.70  +16 23 18.0  2000.0  __________   5.710  G5        
hr5576   14 59 09.68  -42 06 15.2  2000.0  ___Kap_Cen   3.130  B2IV      
hr5577   14 58 39.17  -27 39 26.1  2000.0  _59____Hya   5.650  A4V+A6V   
hr5578   14 58 13.39  -11 09 18.1  2000.0  _17____Lib   6.600  A1V       
hr5579   14 59 13.89  -37 52 53.2  2000.0  __________   6.470  B8V       
hr5580   14 59 27.08  -43 09 36.1  2000.0  __________   6.100  F5III     
hr5581   14 56 23.12  +49 37 40.8  2000.0  __________   5.630  F7V       
hr5582   14 58 53.53  -11 08 39.6  2000.0  _18____Lib   5.870  K3-IIICN1 
hr5583   14 58 52.56  -4 59 22.0  2000.0  __________   6.090  F8V       
hr5584   14 59 23.10  +4 34 03.9  2000.0  __________   5.930  M2III     
hr5585   15 01 13.01  -38 03 30.3  2000.0  __________   5.890  K2-3III   
hr5586   15 00 58.36  -8 31 08.1  2000.0  _19Del_Lib   4.920  B9.5V     
hr5587   15 01 58.08  -34 21 32.2  2000.0  __________   6.220  A8IV      
hr5588   14 59 36.87  +39 15 55.4  2000.0  _40____Boo   5.640  F0-2IV-III
hr5589   14 57 34.87  +65 55 57.3  2000.0  __________   4.600  M4.5III   
hr5590   15 01 19.82  -2 45 18.2  2000.0  __________   5.520  M0III     
hr5591   15 02 06.46  -28 03 38.3  2000.0  _60____Hya   5.850  A4IV      
hr5592   15 00 52.41  +22 02 44.1  2000.0  __________   6.380  K0        
hr5593   15 04 48.35  -64 01 54.0  2000.0  ___Eta_Cir   5.170  G8III     
hr5594   15 01 48.91  -0 08 26.2  2000.0  __________   5.710  M0.5IIb   
hr5595   15 02 59.29  -32 38 36.2  2000.0  __________   5.440  B3V       
hr5596   14 50 21.30  +82 30 40.8  2000.0  __________   5.640  F9V       
hr5597   15 00 38.69  +47 16 40.2  2000.0  __________   6.370  B9pSiSrCr 
hr5598   15 07 08.75  -71 54 19.1  2000.0  __________   6.520  K4III     
hr5599   15 02 44.87  -3 01 53.2  2000.0  __________   6.610  A5m       
hr5600   15 02 06.49  +25 00 28.5  2000.0  _41Ome_Boo   4.810  K4-IIIabCa
hr5601   15 02 53.96  +2 05 29.2  2000.0  110____Vir   4.400  K0.5IIIbFe
hr5602   15 01 56.76  +40 23 25.7  2000.0  _42Bet_Boo   3.500  G8IIIaBa0.
hr5603   15 04 04.15  -25 16 55.4  2000.0  _20Sig_Lib   3.290  M3-III    
hr5604   15 04 42.89  -40 51 41.4  2000.0  __________   6.410  M6III     
hr5605   15 05 07.18  -47 03 04.2  2000.0  ___Pi__Lup   4.720  B5V       
hr5606   15 05 07.18  -47 03 04.2  2000.0  ___Pi__Lup   4.820  B5IV      
hr5607   15 05 19.12  -41 04 02.0  2000.0  __________   5.150  G8III     
hr5608   15 01 27.08  +60 12 16.2  2000.0  __________   5.930  A4V       
hr5609   15 03 06.07  +35 12 21.1  2000.0  __________   5.510  G8        
hr5610   15 04 06.39  +5 29 32.6  2000.0  __________   6.500  F0V       
hr5611   15 07 56.81  -65 16 32.1  2000.0  __________   6.170  K3III     
hr5612   15 03 06.51  +44 38 40.2  2000.0  __________   6.650  F6IV      
hr5613   15 03 36.50  +34 33 57.8  2000.0  __________   6.590  G8III-IV  
hr5614   15 05 47.70  -25 47 23.2  2000.0  __________   6.670  B8V       
hr5615   15 06 13.89  -36 15 50.9  2000.0  __________   6.270  K5III     
hr5616   15 04 26.57  +26 56 50.9  2000.0  _43Psi_Boo   4.540  K2III     
hr5617   15 07 25.91  -49 05 17.8  2000.0  __________   5.770  G8III     
hr5618   15 03 47.00  +47 39 16.3  2000.0  _44____Boo   4.760  F9-G1Vn   
hr5619   15 06 33.29  -30 55 08.4  2000.0  __________   5.960  A0pSi     
hr5620   15 06 27.15  -22 01 55.6  2000.0  __________   6.170  K1        
hr5621   15 09 29.89  -67 05 03.0  2000.0  __________   5.760  F6II      
hr5622   15 06 37.58  -16 15 25.2  2000.0  _21Nu__Lib   5.200  K5-III    
hr5623   15 09 25.48  -63 38 34.2  2000.0  __________   6.280  A0pSrCrEu 
hr5624   15 08 12.07  -40 35 02.3  2000.0  __________   5.790  B8IVSi    
hr5625   15 08 39.08  -42 52 04.2  2000.0  __________   5.850  B7V       
hr5626   15 08 50.58  -45 16 47.2  2000.0  ___Lam_Lup   4.050  B3V       
hr5627   15 05 25.73  +48 09 04.3  2000.0  _47____Boo   5.570  A1V       
hr5628   15 12 33.75  -72 46 13.1  2000.0  __________   6.010  B8-9III   
hr5629   15 03 57.84  +65 55 10.9  2000.0  __________   6.130  A2V s     
hr5630   15 06 35.05  +36 27 20.3  2000.0  __________   6.350  F8V       
hr5631   15 07 40.30  +5 29 52.8  2000.0  __________   6.160  K0III     
hr5632   15 10 44.32  -61 25 21.2  2000.0  __________   6.300  G2V       
hr5633   15 07 20.43  +18 26 29.4  2000.0  __________   6.020  A3V       
